visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,visible_range,visible_norm_range,log_entropy,entropy_x_contrast,IR_range,IR_norm_range
13.0993,89.8479,50.9311,3.3542,19.9125,0.118,2.2844,-96.4604,16.8752,-65.0246,38.9168,2.9709068423503537,-2.1370706545164717,2.3496750000000004,81.8998,-0.8490510095334458
2.0,3.0,2.0156,0.0001,0.0167,0.9672,0.0848,246.0,248.0,246.8789,0.9844,0.4922,-0.03334997968155419,0.01615224,1.1211000000000126,0.004557317073170783
5.0,136.0,20.0273,0.036000000000000004,257.6458,0.093,2.9908,170.0,239.0,229.375,115.9727,23.19454,-2.375155785828881,23.961059400000003,9.625,0.05661764705882352
7.0,135.0,23.4766,0.0285,131.3333,0.0817,2.9121,198.0,246.0,238.1016,111.5234,15.931914285714285,-2.50470127711618,10.72993061,7.8984000000000085,0.03989090909090914
5.0,203.0,44.6094,0.0976,1097.5084,0.0219,4.0278,167.0,240.0,220.2891,158.3906,31.67812,-3.8212686421596818,24.03543396,19.710900000000013,0.11802934131736532
4.0,51.0,11.3711,0.0146,38.8083,0.1375,2.3755,223.0,245.0,241.5508,39.6289,9.907225,-1.9841313618755112,5.336141250000002,3.4491999999999905,0.015467264573990988
36.9623,124.245,76.0529,4.375,35.8917,0.1,2.5068,-94.8607,-4.5511,-34.6326,48.19210000000001,1.3038176736837268,-2.302585092994045,3.5891699999999997,30.0815,-0.31711235527462894
4.0,130.0,36.7695,0.0633,486.5083,0.0341,3.6299,182.0,241.0,222.2852,93.2305,23.307625,-3.3784578946926658,16.58993303,18.7148,0.1028285714285714
7.0,166.0,72.0156,0.1129,1359.3418,0.0212,4.0516,159.0,237.0,196.4023,93.9844,13.426342857142856,-3.8537540973041695,28.81804616,40.5977,0.2553314465408805
13.0,212.0,119.1836,0.1103,1218.421,0.0199,4.0848,134.0,228.0,169.3594,92.8164,7.139723076923077,-3.9170355472516905,24.2465779,58.640600000000006,0.4376164179104478
12.4543,68.1347,40.9294,5.225,57.05,0.0978,2.6018,-79.33,14.5413,-51.8437,27.205299999999994,2.1844102037047444,-2.324830701941365,5.57949,66.38499999999999,-0.8368208748266733
3.855,113.2809,25.3692,8.6458,215.0208,0.1465,2.7904,3.0785,40.3158,30.9031,87.9117,22.804591439688714,-1.9207298505250152,31.5005472,9.412700000000003,3.0575605002436266
62.3302,73.9392,66.6365,0.3833,0.4417,0.5259,0.7424,-105.7418,-95.8417,-101.6857,7.3027000000000015,0.11716150437508628,-0.6426441983868385,0.23229003,5.843999999999994,-0.055266696802967176
5.0,63.0,9.3828,0.0143,38.9458,0.1532,2.3187,214.0,246.0,243.2031,53.6172,10.72344,-1.876011021675646,5.96649656,2.7968999999999937,0.01306962616822427
4.0,40.0,7.2773,0.0074,15.5542,0.2804,1.7237,227.0,247.0,244.6055,32.7227,8.180675,-1.271538123821702,4.36139768,2.3944999999999936,0.010548458149779708
7.0,205.0,96.7656,0.0883,890.475,0.0241,3.919,155.0,239.0,189.6523,108.2344,15.462057142857144,-3.7255434384855284,21.4604475,49.3477,0.3183722580645161
10.3045,91.3528,46.4929,6.3958,77.4958,0.0736,2.8523,-8.2246,29.687,6.4455,44.8599,4.353428113930806,-2.6091102532473065,5.70369088,23.2415,-2.8258517131532233
3.0,44.0,5.9297,0.0068,16.1542,0.3765,1.5384,223.0,251.0,248.2148,38.0703,12.6901,-0.9768372317421888,6.0820563,2.7852000000000032,0.012489686098654723
6.2198,96.5123,66.288,5.65,55.7583,0.0777,2.7298,-16.3644,33.7879,-7.1531,30.2243,4.8593684684395,-2.554900021608536,4.3324199100000005,40.941,-2.5018332477817697
59.7504,116.9356,92.0262,2.6167,13.7,0.1525,2.0887,-107.9162,-55.1578,-84.8907,24.90939999999999,0.41689093294772905,-1.8805906829346708,2.08925,29.732899999999994,-0.2755184115081887
7.0,141.0,52.1211,0.0878,828.8542,0.0235,3.9121,186.0,247.0,220.4844,88.8789,12.696985714285715,-3.7507548578320242,19.4780737,26.51560000000001,0.14255698924731186
32.4477,89.2029,59.5497,2.9167,15.5417,0.135,2.165,-28.1619,-9.0217,-20.2064,29.6532,0.9138767924999308,-2.002480500543708,2.0981294999999998,11.1847,-0.39715715203874735
2.0,205.0,69.0469,0.0886,1180.2876,0.0506,3.6975,158.0,242.0,206.7188,135.9531,67.97655,-2.9838037026887174,59.72255256,35.28120000000001,0.22329873417721527
55.6657,127.0398,83.7041,8.975,146.5917,0.0524,3.1605,-25.2057,-9.5551,-16.7857,43.3357,0.7784991475899882,-2.9488486876551407,7.68140508,7.230599999999999,-0.2868636855949249
1.0,4.0,1.1367,0.0008,0.2875,0.7059,0.5281,250.0,253.0,251.75,2.8633,2.8633,-0.3482816945807106,0.20294625,1.25,0.005
19.9787,90.0629,73.4488,4.4833,38.7333,0.098,2.5445,-7.9597,25.7267,-3.4549,16.614099999999993,0.8315906440358979,-2.322787800311565,3.7958634,29.1816,-3.666168322926744
5.7899,68.9946,22.3317,3.6875,33.6125,0.1599,2.32,-33.9336,36.1268,14.5722,46.66290000000001,8.059361992435104,-1.8332066591422287,5.374638749999999,21.5546,-0.6351993304571281
1.0,4.0,1.2266,0.0011,0.3458,0.6255,0.6486,250.0,252.0,251.5586,2.7734,2.7734,-0.4692039490751713,0.2162979,0.44139999999998736,0.0017655999999999497
4.0,128.0,22.0547,0.0403,298.7,0.0823,3.1272,172.0,236.0,224.1055,105.9453,26.486325,-2.4973841712991134,24.58301,11.894499999999995,0.06915406976744183
5.1449,121.4503,33.5351,11.9417,298.9167,0.0582,3.3047,1.8286,39.9005,28.0816,87.9152,17.087834554607475,-2.8438699242447454,17.39695194,11.8189,6.4633599475008205
7.0,91.0,27.5977,0.0548,359.2833,0.0368,3.5456,204.0,249.0,235.582,63.4023,9.057471428571429,-3.302257433807252,13.22162544,13.418000000000005,0.0657745098039216
42.5518,86.1932,62.2798,2.0458,8.8375,0.1902,1.8405,-103.6105,-62.8642,-86.6713,23.913400000000006,0.5619832768531532,-1.659679128870847,1.6808925,23.807100000000005,-0.22977497454408585
65.0,164.0,111.7031,0.0436,196.6625,0.0418,3.2995,192.0,212.0,198.8906,52.2969,0.8045676923076922,-3.1748589394514264,8.220492499999999,13.109399999999996,0.06827812499999998
7.0,199.0,60.8281,0.1095,1329.2,0.021,4.07,157.0,233.0,205.2422,138.1719,19.738842857142856,-3.863232841258714,27.913200000000003,27.757800000000003,0.17680127388535033
2.0,19.0,3.668,0.0052,7.0917,0.3241,1.4972,242.0,251.0,249.043,15.332,7.666,-1.1267031688346354,2.2984199700000003,1.9569999999999936,0.008086776859504105
3.855,97.5872,18.1194,5.9167,101.1083,0.1349,2.6491,13.5999,42.3808,36.5863,79.4678,20.61421530479896,-2.0032215157684266,13.63950967,5.794499999999998,0.4260693093331568
56.9556,121.4503,89.8496,9.0,141.575,0.0514,3.1504,-15.8096,-4.2916,-10.6385,31.600700000000003,0.5548304293168714,-2.9681171065210177,7.276954999999999,6.3469000000000015,-0.401458607428398
5.3599,28.7929,10.9016,1.6958,6.6875,0.2331,1.7197,-36.1145,36.7603,16.6078,17.8913,3.3379913804362027,-1.4562877329404256,1.55885625,20.1525,-0.5580168630328538
9.0,144.0,43.7813,0.0524,311.1583,0.0369,3.491,168.0,236.0,216.6719,100.2187,11.135411111111114,-3.299543727935656,11.48174127,19.328100000000006,0.11504821428571432
4.07,131.5544,13.8735,3.4667,78.4583,0.3775,1.7417,-3.2572,41.7633,36.9408,117.68089999999998,28.91422604422604,-0.9741847102930576,29.61800825,4.822499999999998,-1.4805661304187638
81.0336,97.3723,88.8217,1.2833,3.1583,0.2566,1.48,-103.6105,-76.3651,-92.595,8.550599999999989,0.1055191920388578,-1.3602368268006009,0.81041978,16.2299,-0.15664339038997013
76.304,88.55799999999998,81.8625,0.8542,1.7125,0.3376,1.2385,-110.6983,-95.3502,-104.0438,6.6954999999999965,0.08774769343677914,-1.085893516260335,0.57814,8.693600000000004,-0.07853417803164099
5.0,173.0,48.1641,0.0721,630.2791,0.0291,3.7812,162.0,236.0,212.6133,124.8359,24.967180000000006,-3.5370171048046903,18.34112181,23.38669999999999,0.1443623456790123
3.0,95.0,16.8359,0.0444,318.5291,0.0528,3.3181,204.0,251.0,242.5898,78.1641,26.0547,-2.9412440882699213,16.818336480000006,8.410200000000003,0.041226470588235316
41.4769,97.3723,73.6839,4.4583,36.625,0.0958,2.5284,-12.2468,4.1733,-8.5255,23.6884,0.5711227213219889,-2.3454925940053224,3.508675,12.6988,-1.036907600352745
10.9494,56.5257,32.3209,2.325,10.5583,0.1649,1.9956,-83.2494,14.0712,-40.9426,24.2048,2.2106051473140083,-1.8024160494165842,1.7410636699999995,55.0138,-0.6608311891737357
3.0,30.0,5.0273,0.0038,7.1375,0.5217,1.1414,234.0,251.0,248.9492,24.9727,8.324233333333334,-0.6506625689537899,3.72363375,2.050800000000009,0.008764102564102604
42.1218,72.0044,61.0428,0.8,1.4833,0.355,1.1805,-91.0187,-38.6452,-79.1705,10.961600000000004,0.2602357923925379,-1.0356374895067213,0.5265715,40.5253,-0.44524147235677947
6.8648,76.089,32.3401,5.0292,46.4375,0.0858,2.6372,-13.3353,32.5014,13.2276,43.7489,6.372931476517889,-2.4557362724882204,3.9843375,19.273799999999994,-1.4453218150322822
2.0,7.0,2.4609,0.0006,0.225,0.7596,0.4502,245.0,247.0,246.8438,4.5391,2.26955,-0.2749633000440061,0.17090999999999998,0.15620000000001255,0.0006375510204082145
4.0,182.0,43.3984,0.0539,397.3417,0.0434,3.4657,153.0,238.0,214.7773,138.6016,34.6504,-3.137295837875778,17.24462978,23.222700000000003,0.15178235294117648
44.7016,127.2548,78.5092,6.05,70.2334,0.0735,2.8114,-17.1999,5.1619,-7.9431,48.7456,1.0904665604810566,-2.6104698727633457,5.162154900000001,13.105,-0.7619230344362468
9.6595,81.0336,43.1615,4.3292,34.6625,0.1,2.505,-60.618,32.2862,-25.8917,37.87210000000001,3.920710181686424,-2.302585092994045,3.4662500000000005,58.1779,-0.9597462799828432
76.51899999999998,103.8217,86.8457,1.1333,3.8333,0.3139,1.4301,-100.4897,-75.5307,-95.5672,16.976000000000013,0.22185339588860306,-1.1586808151342292,1.20327287,20.036500000000004,-0.19938859405491316
9.0,141.0,48.4844,0.0798,701.4626,0.026,3.855,189.0,246.0,226.5469,92.5156,10.279511111111113,-3.6496587409606547,18.238027600000002,19.453100000000006,0.10292645502645506
5.0,16.0,5.7305,0.0017,0.8167,0.5326,0.8504,240.0,246.0,245.1914,10.2695,2.0539,-0.6299846056023053,0.43497442,0.8086000000000126,0.0033691666666667195
2.0,45.0,4.7656,0.0093,31.4625,0.3097,1.7613,231.0,253.0,248.9219,40.2344,20.1172,-1.17215119200298,9.74393625,4.078100000000006,0.017654112554112582
8.5846,97.8022,55.0552,6.75,80.2917,0.0711,2.8315,-7.431,34.0016,5.6902,42.747,4.979498171143676,-2.6436679421729417,5.7087398700000005,28.311400000000006,-3.809904454313013
7.0,91.0,30.9844,0.0392,209.9875,0.0518,3.2121,203.0,247.0,232.4492,60.0156,8.573657142857142,-2.9603651297166995,10.877352499999999,14.55080000000001,0.0716788177339902
2.0,144.0,39.1797,0.0927,1103.5792,0.0247,3.9382,199.0,254.0,236.0547,104.8203,52.41015,-3.7009520353482057,27.25840624,17.945300000000003,0.09017738693467338
8.5846,155.2025,68.6596,10.8708,213.2958,0.0476,3.2589,-18.0396,32.0708,8.7462,86.54289999999997,10.081180253011203,-3.0449225177447627,10.15288008,23.3246,-1.292966584624936
7.9397,133.4893,69.2306,10.3792,170.7792,0.045,3.2404,-9.5551,37.6021,7.4965,64.25869999999999,8.09334105822638,-3.1010927892118167,7.685064,30.1056,-3.150736256030811
12.0,200.0,84.4102,0.1008,1077.6417,0.0211,4.007,168.0,244.0,207.1719,115.5898,9.632483333333333,-3.8584822385001165,22.73823987,36.828100000000006,0.21921488095238095
9.0,183.0,69.7891,0.1383,1951.8292,0.0167,4.2718,176.0,249.0,214.7227,113.2109,12.578988888888887,-4.092346559559427,32.59554764,34.2773,0.19475738636363635
4.9299,48.3563,14.7813,3.7042,32.4125,0.123,2.3593,6.8795,34.6414,27.9743,33.575,6.810482971257023,-2.0955709236097197,3.9867375000000007,6.667099999999998,0.9691256632022672
4.715,53.3009,15.9041,4.2208,46.6625,0.1478,2.4109,-69.0443,35.0668,7.4954,37.3968,7.931452810180277,-1.911895270468036,6.8967174999999985,27.5714,-0.3993291263724884
5.1449,111.5611,52.7408,5.6208,51.2708,0.0774,2.7059,-102.5603,36.1268,-55.268,58.8203,11.432739217477502,-2.5587684983864563,3.96835992,91.3948,-0.8911323387314585
8.0,194.0,89.3789,0.0912,869.4418,0.0243,3.9166,161.0,237.0,194.5469,104.6211,13.0776375,-3.7172789286356345,21.12743574,42.453100000000006,0.2636838509316771
12.0,157.0,61.1992,0.0746,547.9626,0.0298,3.6918,161.0,233.0,203.5313,95.8008,7.9834,-3.513246885470778,16.32928548,29.46870000000001,0.18303540372670812
70.7145,88.773,80.3366,0.8708,1.7792,0.3411,1.2383,-111.2637,-94.3734,-105.1244,8.436399999999992,0.1193022647406118,-1.0755795895575369,0.60688512,10.75099999999999,-0.09662630309795547
4.5,108.3363,58.4983,6.5042,73.8042,0.0691,2.8638,-35.8011,39.6925,5.0236,49.838,11.07511111111111,-2.6722005482085134,5.099870219999999,34.6689,-0.9683752733854548
5.0,175.0,55.2227,0.1108,1388.7749,0.0192,4.0911,174.0,249.0,222.1836,119.7773,23.955460000000002,-3.9528449999484017,26.664478079999995,26.81639999999999,0.15411724137931027
7.9397,94.1475,62.048,5.5375,60.0792,0.0849,2.6999,-13.6085,31.8552,-5.3357,32.09949999999999,4.04291094121944,-2.4662811856648355,5.10072408,37.1909,-2.7329169269206752
17.8289,79.7437,50.4423,3.2083,25.9917,0.1491,2.2554,-76.3651,9.5477,-45.0219,29.3014,1.643477724368862,-1.903138057211444,3.8753624700000007,54.5696,-0.7145882084879088
7.7247,128.5447,69.2029,9.1292,144.1958,0.0494,3.1849,-24.038,32.2862,-1.2219,59.341800000000006,7.6820847411549975,-3.0078048547882603,7.12327252,33.5081,-1.3939637241035028
5.0,176.0,53.1094,0.0987,1288.9708,0.0249,3.9939,168.0,251.0,223.2227,122.8906,24.57812,-3.6928874755114753,32.09537292,27.7773,0.1653410714285714
7.0,139.0,40.9453,0.0737,613.0292,0.0268,3.7961,188.0,247.0,228.5234,98.0547,14.007814285714286,-3.6193533914653258,16.429182559999994,18.476599999999987,0.0982797872340425
13.3142,95.4374,53.2001,7.7208,92.2292,0.0573,2.977,-27.5664,23.718000000000004,-13.6381,42.2373,3.1723498219945623,-2.8594546552614437,5.28473316,37.35610000000001,-1.355131609495618
3.4251,87.2681,11.1636,4.0833,56.6083,0.19,2.2742,19.8689,42.5862,39.2063,76.1045,22.219643222095705,-1.6607312068216509,10.755577,3.3798999999999992,0.17011007151880572
5.0,137.0,15.1875,0.0257,188.0417,0.1494,2.5417,193.0,249.0,243.1992,121.8125,24.3625,-1.90112800628342,28.09342998,5.8008000000000095,0.03005595854922285
6.0,86.0,17.4297,0.0217,83.7375,0.1007,2.6947,212.0,245.0,239.1953,68.5703,11.428383333333334,-2.2956094792576205,8.43236625,5.804699999999998,0.027380660377358475
3.855,85.5482,10.390999999999998,3.7083,69.0,0.275,2.0158,11.7035,38.6498,36.2073,75.15719999999997,19.496031128404667,-1.2909841813155656,18.975,2.4425000000000026,0.20869825265946107
4.0,100.0,9.3594,0.0103,53.8208,0.3166,1.7404,207.0,246.0,243.082,90.6406,22.66015,-1.1501161315352253,17.039665279999998,2.9180000000000064,0.014096618357487952
14.3891,64.265,43.6695,4.2875,30.9708,0.1009,2.4528,-7.1672,25.9487,3.2421,20.5955,1.4313264901904916,-2.2936253516225737,3.12495372,22.7066,-3.1681270231052565
3.0,153.0,19.3945,0.0287,238.55,0.1743,2.5138,173.0,242.0,232.1445,133.6055,44.53516666666667,-1.7469773264561617,41.57926500000001,9.855500000000006,0.05696820809248559
2.0,3.0,2.3906,0.0005,0.1208,0.7875,0.3686,249.0,252.0,250.1445,0.6093999999999999,0.3047,-0.23889190828234896,0.09512999999999999,1.8555000000000064,0.007451807228915687
2.0,38.0,3.8828,0.0049,15.3458,0.5286,1.1401,231.0,252.0,248.7148,34.1172,17.0586,-0.6375232768119483,8.11178988,3.2852000000000032,0.014221645021645038
4.0,70.0,8.3281,0.0155,68.4583,0.2043,2.2059,217.0,247.0,244.5469,61.6719,15.417975,-1.5881657771585609,13.98603069,2.4531000000000063,0.011304608294930905
22.1285,122.3102,79.6488,9.4958,147.5542,0.0469,3.1986,-12.5183,24.6132,-0.8252,42.6614,1.9278938924915836,-3.0597376035299035,6.92029198,25.4384,-2.032097009977393
6.4348,82.5385,50.6716,6.15,71.275,0.0742,2.8069,-24.3292,32.2862,1.4419,31.8669,4.9522751289861375,-2.6009911288088023,5.288605,30.8443,-1.2677893231178994
2.0,119.0,12.082,0.0357,286.2708,0.1026,2.9121,186.0,241.0,234.8555,106.91799999999999,53.458999999999996,-2.2769173462454684,29.37138408,6.144499999999994,0.033034946236559115
67.9197,110.0562,89.0576,3.9875,29.7708,0.1066,2.4416,-72.6526,-40.8945,-61.385,20.99860000000001,0.3091680322498481,-2.238671767250393,3.1735672800000003,20.4905,-0.282033953361614
3.0,134.0,26.1445,0.0622,540.1666,0.0364,3.6032,174.0,246.0,231.3125,107.8555,35.95183333333333,-3.3131865043394417,19.662064240000007,14.6875,0.08441091954022989
3.64,51.79600000000001,8.9852,2.5333,22.9,0.2719,1.9227,24.3897,39.4844,37.1076,42.81080000000001,11.761208791208794,-1.3023209273437122,6.226509999999998,2.376800000000003,0.09745097315670152
24.0,191.0,106.293,0.0944,926.1833,0.0221,3.9808,159.0,232.0,189.082,84.70700000000002,3.529458333333334,-3.8121776704584303,20.468650930000006,42.918000000000006,0.26992452830188685
12.0,186.0,114.2969,0.0904,843.9,0.0223,3.9453,122.0,231.0,169.7031,71.7031,5.975258333333334,-3.8031686005160643,18.81897,61.2969,0.502433606557377
9.6595,71.5744,23.0287,2.2625,17.3625,0.2014,1.8521,-78.0507,19.8689,-15.9814,48.5457,5.025694911744914,-1.602462298697675,3.4968074999999996,35.85030000000001,-0.4593206723322149
5.3599,76.949,26.8312,7.15,96.5417,0.0692,2.9232,-15.8096,33.7879,16.774,50.1178,9.350510270714008,-2.670754416358513,6.68068564,17.0139,-1.0761752353000709
3.0,121.0,24.2266,0.0734,844.8792,0.0359,3.7041,185.0,252.0,239.0977,96.7734,32.2578,-3.327017983487904,30.33116328,12.902299999999995,0.06974216216216214
4.5,79.0988,19.1162,6.8542,110.4625,0.0805,2.8774,19.4112,41.3507,35.1897,59.9826,13.329466666666667,-2.5194980945576195,8.89223125,6.161000000000001,0.3173940817672272
5.0,45.0,8.1367,0.0058,10.7958,0.3127,1.5505,229.0,247.0,245.1133,36.8633,7.3726600000000015,-1.1625110145183415,3.37584666,1.8866999999999905,0.008238864628820921
2.0,177.0,29.6094,0.0842,1082.775,0.0335,3.7835,194.0,253.0,239.1641,147.3906,73.6953,-3.396209840151116,36.27296250000001,13.83590000000001,0.0713190721649485
7.0,177.0,47.2227,0.0946,958.2416,0.0225,3.9832,165.0,247.0,225.5039,129.7773,18.53961428571429,-3.7942399697717626,21.560436,21.49610000000001,0.13027939393939406
31.8027,105.3266,80.1183,4.5625,37.2708,0.0944,2.5132,-25.2057,-3.2572,-19.1633,25.208299999999994,0.7926465363003767,-2.3602142058306814,3.51836352,15.9061,-0.6310517065584371
6.0,159.0,49.7188,0.0514,326.4083,0.0417,3.4541,176.0,239.0,216.3359,109.2812,18.213533333333334,-3.1772541501773817,13.61122611,22.66409999999999,0.1287732954545454
3.0,145.0,50.4805,0.0826,759.025,0.0261,3.8578,196.0,248.0,226.0352,94.5195,31.5065,-3.6458199646534895,19.8105525,21.9648,0.11206530612244896
1.0,17.0,1.8164,0.0042,5.1292,0.3547,1.3558,245.0,253.0,251.9141,15.1836,15.1836,-1.036482917202561,1.81932724,1.0859000000000094,0.004432244897959222
4.0,212.0,33.7031,0.0681,742.6375,0.0412,3.6222,174.0,250.0,233.668,178.2969,44.574225,-3.1893170226266565,30.596665,16.331999999999994,0.0938620689655172
6.0,135.0,56.3633,0.0805,749.2582,0.0265,3.855,165.0,241.0,208.1563,78.63669999999998,13.106116666666665,-3.6306105459899607,19.8553423,32.84370000000001,0.19905272727272733
7.0,146.0,38.375,0.057,396.1917,0.0355,3.5593,182.0,238.0,221.957,107.625,15.375,-3.338222582500767,14.06480535,16.043000000000006,0.08814835164835168
6.0,125.0,40.3828,0.0722,564.6875,0.0283,3.7342,172.0,235.0,214.4922,84.6172,14.102866666666666,-3.5648934743329446,15.98065625,20.507800000000003,0.11923139534883725
8.5846,132.6293,64.2113,8.2,128.5,0.0568,3.0648,-22.302,33.1456,6.9975,68.418,7.969852992568088,-2.8682189532550315,7.298800000000001,26.148100000000003,-1.1724553851672497
1.0,55.0,2.7969,0.0072,19.5167,0.3352,1.5635,227.0,253.0,251.7109,52.2031,52.2031,-1.093027910374209,6.54199784,1.2890999999999906,0.0056788546255506205
19.7637,85.5482,66.3644,2.6958,13.7458,0.1457,2.0978,-99.978,-16.0868,-73.4725,19.183799999999987,0.970658328147057,-1.926205565780978,2.00276306,57.3857,-0.5739832763207906
2.0,3.0,2.2852,0.0008,0.2042,0.675,0.5061,247.0,250.0,249.0039,0.7147999999999999,0.35739999999999994,-0.3930425881096072,0.13783499999999999,0.9961000000000126,0.004032793522267258
4.715,94.7925,35.0602,10.8208,211.8292,0.0462,3.3051,14.5413,41.1441,30.5744,59.7323,12.668568398727464,-3.074775480894444,9.78650904,10.5697,0.7268744885257853
81.2486,99.3071,88.3942,1.7333,5.325,0.2086,1.6944,-114.722,-102.039,-109.6566,10.912900000000008,0.13431492973417394,-1.5673367364154651,1.110795,7.617599999999997,-0.06640051603005523
29.8679,133.2743,72.892,5.0542,47.2542,0.0903,2.6241,-95.8417,1.5776,-53.3884,60.38230000000002,2.0216453115217345,-2.4046178185591973,4.26705426,54.966,-0.5735081911109673
6.0048,66.1998,20.0392,3.6583,29.125,0.1194,2.3716,-13.0626,31.8552,21.6048,46.1606,7.687283506528111,-2.1252760780236355,3.477525,10.2504,-0.7847136098479628
4.0,50.0,10.7383,0.0165,41.6083,0.108,2.4785,233.0,248.0,244.2227,39.2617,9.815425,-2.2256240518579173,4.493696400000001,3.7772999999999968,0.016211587982832603
3.0,135.0,25.7148,0.0501,468.2125,0.0549,3.3593,190.0,240.0,228.4063,109.2852,36.4284,-2.902241930466652,25.70486625,11.593700000000013,0.0610194736842106
24.0633,136.069,78.6747,10.6,184.8833,0.0466,3.2497,-17.7593,17.1071,-1.1183,57.39429999999999,2.3851383642310067,-3.0661547378505367,8.61556178,18.2254,-1.026245403816592
3.0,192.0,48.5273,0.0766,834.225,0.0361,3.6983,158.0,242.0,216.1484,143.4727,47.82423333333333,-3.3214624136433017,30.115522499999997,25.85159999999999,0.1636177215189873
66.6298,78.8838,71.6567,0.45,0.575,0.4847,0.8388,-107.3685,-99.4687,-104.7627,7.227099999999992,0.10846648196452628,-0.7242251361308067,0.2787025,5.293999999999997,-0.04930682649007853
5.0,125.0,31.7891,0.0647,506.9751,0.031,3.7064,166.0,239.0,219.3828,93.2109,18.64218,-3.473768074496991,15.716228099999999,19.6172,0.11817590361445783
13.7442,102.1019,64.1163,6.2292,69.2458,0.0715,2.8307,-65.9184,20.3256,-48.0067,37.98560000000001,2.7637548929730364,-2.6380578292821752,4.9510747,68.3323,-1.036619517464016
4.07,57.3856,8.6082,1.7417,19.6667,0.5506,1.2543,3.9254,41.1441,36.4174,48.7774,11.984619164619165,-0.5967466862736301,10.82848502,4.726700000000001,1.2041320629744745
7.0,149.0,31.9336,0.0555,397.1833,0.037000000000000005,3.5461,174.0,246.0,231.543,117.0664,16.72377142857143,-3.2968373663379125,14.695782099999999,14.456999999999995,0.08308620689655169
68.5646,79.9587,73.35300000000002,0.7958,1.3875,0.3625,1.1504,-101.5201,-92.4445,-97.0884,6.6056999999999855,0.09634271912911303,-1.0147308046874075,0.50296875,4.643899999999988,-0.045743650764725294
5.3599,44.2717,8.9163,1.9167,15.425,0.3111,1.7168,21.6893,36.3381,32.95,35.3554,6.596279781339206,-1.167640875078546,4.7987175,3.3880999999999943,0.15621066608880851
27.718000000000004,102.7468,71.7919,6.3458,64.5292,0.0703,2.7783,-18.0396,2.5796,-10.6407,30.954899999999995,1.1167797099357817,-2.6549834801655177,4.5364027600000005,13.220300000000002,-0.7328488436550701
64.05,82.3235,72.3789,0.7333,1.4333,0.3926,1.109,-99.4687,-79.33,-89.6072,9.944599999999994,0.15526307572209205,-0.9349639971397764,0.56271358,10.277200000000008,-0.10332094417640934
71.7894,92.2127,82.6955,0.7583,1.1167,0.3716,1.0515,-96.9562,-65.1483,-84.929,9.517200000000004,0.13257110381198342,-0.9899372720424536,0.41496572,19.7807,-0.2040168653474455
7.0,129.0,35.8242,0.0527,336.8209,0.0359,3.5174,174.0,238.0,221.6133,93.1758,13.310828571428573,-3.327017983487904,12.09187031,16.38669999999999,0.09417643678160914
3.0,136.0,44.7813,0.0592,433.3792,0.0394,3.5576,152.0,238.0,205.6914,91.2187,30.40623333333333,-3.2339894626782484,17.075140479999998,32.30860000000001,0.2125565789473685
53.0859,87.4831,70.2878,1.375,3.9333,0.2432,1.5759,-97.9544,-65.5328,-81.0471,17.19529999999999,0.3239146364665568,-1.4138711288901251,0.95657856,15.514300000000004,-0.15838288019731636
6.0048,77.5939,15.611,4.3208,55.0542,0.1332,2.4475,8.097000000000001,34.0016,28.5332,61.98290000000001,10.32222555289102,-2.0159035208758485,7.3332194400000015,5.468400000000003,0.6753612449055207
4.0,229.0,84.9727,0.1747,3211.4753,0.0145,4.3708,159.0,239.0,200.0469,144.0273,36.006825,-4.2336066295556085,46.56639185,38.953100000000006,0.24498805031446544
7.0,179.0,63.7422,0.1006,1071.4249,0.0211,4.0339,154.0,236.0,200.0625,115.2578,16.4654,-3.8584822385001165,22.60706539,35.9375,0.2333603896103896
5.3599,77.8089,39.993,4.8208,41.1792,0.0891,2.6033,-8.4899,33.7879,7.8895,37.81589999999999,7.055336853299501,-2.4179959445053734,3.66906672,25.8984,-3.0504952944086505
1.0,16.0,1.8672,0.0016,1.2667,0.5557,0.7771,245.0,251.0,249.6602,14.1328,14.1328,-0.5875266986962615,0.70390519,1.3397999999999968,0.0054685714285714155
3.0,84.0,21.125,0.0472,275.275,0.0455,3.3735,204.0,249.0,237.3398,62.875,20.95833333333333,-3.0900429530252325,12.5250125,11.660200000000005,0.05715784313725492
6.0,90.0,17.6133,0.0195,74.4125,0.1294,2.5561,214.0,246.0,240.207,72.3867,12.06445,-2.044846896915337,9.628977499999998,5.793000000000006,0.027070093457943957
60.3953,82.1085,71.9699,0.8333,1.725,0.3498,1.2316,-108.4668,-82.3676,-96.8948,10.138600000000013,0.16787067867863908,-1.0503937163976351,0.6034050000000001,14.527200000000008,-0.13393222626647053
7.7247,111.5611,54.3129,8.5375,128.3458,0.0539,3.1114,-7.6951,31.8552,6.3242,57.2482,7.4110580346162305,-2.9206248010671856,6.91783862,25.531,-3.317825629296565
18.0,183.0,90.6641,0.092,850.8126,0.0253,3.8893,155.0,231.0,187.6992,92.3359,5.129772222222221,-3.6769508832486624,21.52555878,43.30080000000001,0.27936000000000005
7.0,85.0,13.6797,0.018000000000000002,85.6792,0.1923,2.2792,198.0,239.0,232.918,71.3203,10.188614285714284,-1.648698626387403,16.476110159999998,6.081999999999994,0.03071717171717168
